done_or_not,id_tei,lcnaf_uri,last_name,first_name,middle_name,display_name,other_names,birth_date,death_date,birth_place,death_place,gender,affiliations,bio_notes,data_notes,citations,notes,PYM index,Possible Duplication or other correction needed
,wampe,,Wampey,,,Wampey,,,,,,u,review,"Described as ""young Wampey"" to be employed as a schoolmaster for the Indians. ",,,,,
,nwans1,,Wanser,Nicholas,,Nicholas Wanser,,1751,,,,m,friends;nymindian,"Nicholas Wanzer, son of Moses & Eliza, was born at Oblong in 1751. He married Phebe Whealer in 1773. Appointed to the NYYM Indian Committee in 1807.",,,,,
,wapak1,,Wapakee,,,Main Poche,Maupauk,,,,,m,potaw,Traditional Potawatomi War Chief.,,"Main Poche: The Last of the Traditional
Potawatomi War Chiefs, by Jeff Chivis (McNair Scholars Journal, Volume 5, Issue 1), 2001. ",,,
,ware1,,Ware,,,Colonel Ware,,,,,,m,review,"Colonel, visited by Robert Sutcliff in 1804.",,,,,
,gwash1,,Washington,George,,George Washington,,1732,1799,westm,mtver,m,usag,Delegate to the First Continental Congress from Virginia (1774); Delegate to the Second Continental Congress from Virginia (1775); Commander-in-Chief of the Continental Army (1775-1783); First President of the United States (1789-1797); Senior Officer of the Army (1798-1799).,,https://en.wikipedia.org/wiki/George_Washington,,,
,twash1,,Washington,Thomas,,Thomas Washington,,,,,,m,review,"Related to George Washington, accompanied Robert Sutcliff to Baltimore in 1804.",,,,,
,awats1,,Wat sa tate,Abram,,Abram Wat sa tate,,,,,,m,oneida,Oneida chief (1821),,,,,
,nwatk1,,Watkins,Nathan,,Nathan Watkins,,,,,,m,review,"Lived at head of Conandarque Lake (Canandaigua Lake), hosted John Pierce in 1796. ",,"History of Ontario County, ed. George S. Conover (1893)",,,
,edwa1,,Watson,Edward,,Edward Watson,,,,,,m,moravian,"Son of Thomas Watson, lived along Latrench River, visited by Joseph Moore in 1793. Connected with the Moravian brethren.",,,,,
,ewats1,,Watson,Elkanah,,Elkanah Watson,,1758,1842,mass,nycit,m,review,"Visionary traveller and writer, agriculturalist and canal promoter, banker and businessman. Founded the State Bank of Albany. Involved in the development of the Erie Canal, corresponded with Thomas Eddy in 1820.",,https://en.wikipedia.org/wiki/Elkanah_Watson,,,
,hwats1,,Watson,Hugh,,Hugh Watson,,1771,1823,,,m,review,"Lived west of the Susquehanna, where he fed David Bacon a light meal in 1794. Likely the Hugh Watson of what would become Cumberland Valley, who later moved to Virginia.",,https://archive.org/stream/fivetypicalscotc00shoe#page/36/mode/2up/search/hugh+watson,,,
,mwats1,,Watson,Mary,,Mary Watson,,,,,,f,review,"Wife of Nathaniel Watson, hosted Sarah Emlen for tea in 1825.",,,,,
,nwats1,,Watson,Nathaniel,,Nathaniel Watson,,,,,,m,review,"Lived in Danvers, hosted Sarah Emlen for tea in 1825.",,,,,
,twat1,,Watson,Thomas ,,Thomas Watson,,1753,1811,engl,,m,friends,"Son of Joseph Watson. 1773, enlisted in Army, sent to America; took part in the battle at Germantown in 1777; left the army in 1778 and met Job Scott. Married Elizabeth Taggart, lived in Gloucester, RI. c. 1785, joined Friends. Remarried to Mary Wheeler and then again to Peace Fowler. Travelled as a minister. father of Edward Watson",,DQB,,,
,rwatt1,,Watt,Robert,,Robert Watt,,,,,,m,oneida,Oneida chief (1821),,,,,
,jwatt1,,Watts,John,,John Watts,,1749,1836,nycit,nycit,m,nystate;usag,"American lawyer and politician from New York. Member of New York State Assembly (1791-1793); Member of US Congress (1793-1795); judge of Westchester County, New York (1802-1807). Member of the commission to build Newgate Prison in New York City (1796-1799). Appointed commissioner to a state prison in 1796.",,https://en.wikipedia.org/wiki/John_Watts_(New_York_politician),,,
,gwayn1,,Wayne,Anthony,,General Anthony Wayne,,1745,1796,eston,presq,m,usag,"United States Army officer, statesman, member of the US House of Representatives from Georgia (1791-1792). Earned the nickname ""Mad Anthony"" during his military service. Succeeded General St. Clair, acted as US commissioner in the Treaty of Greenville (1795).",,https://en.wikipedia.org/wiki/Anthony_Wayne,,69,
,cwebb1,,Webb,Charles,,Charles Webb,,,,,,m,friends;nymindian,Appointed to NYYM Indian Committee in 1801. A charles Webb was reported married to Eve Woolley at Cornwall in 1801.,,,,,
,wwebb1,,Webb,William,,William Webb,,,,,,m,review,"Visited by Isaac Coates in 1799 and 1803, resided near Caln. Probably the William Webb, son of Isaac and Elizabeth of Bradford Monthly Meeting, who was disowned for marrying out-of-society in 1797.",,,,,
,awebs1,,Webster,Abraham,,Abraham Webster,,,,,,m,friends;meetking,"Member of Kingwood Monthly Meeting, lived in Upper Canada in 1793",,,,,
,ewebs1,,Webster,Ephraim,,Ephraim Webster,,1762,1824,nhamp,newyo,m,review,"First white settler in Central New York, arrived in 1786. Acted as translator and agent for the Onondaga tribe on several land treaties with the State of New York. For three decades the Onondagas trusted and relied on him, but later felt betrayed by him.",,https://en.wikipedia.org/wiki/Ephraim_Webster,,"53, 55, 56",
,hwebs1,,Webster,Hugh,,Hugh Webster,,,,,,m,review,Delived letter from Thomas Eddy & John Griscom to Peter Lossing in 1816.,,,,,
,twebs1,,Webster,Thomas,,Thomas Webster,,,,,,m,oneida,Oneida chief (1821),,,,,
,webs1,,Webster,,,Webster,,,,,,u,review,"Lived near Allegany Mountains, killed 36 bears in 1804.",,,,,
,rweek1,,Weeks,Refine,,Refine Weeks,,,,,,m,friends;nymindian,"Refine Weeks was received on request at Westbury in 1781. He produced a certificate to marry Margaret Tobias at Nine Partners in 1786, and by 1812 had moved from Oswego to Ferrisburg. Appointed to NYYM Indian Committee in 1796",,,,,
,twell1,,Wells,Thomas,,Thomas Wells,,1799,1879,,,m,friends,"Composed a ""Report Respecting Indians in New York"" in 1848. Thomas and Hannah Wells were Superintendants at Friends' Shawnee Mission in the 1840s.",,DQB,,,
,well1,,Wells,,,Wells,,,,,,u,review,"In Pasquotank County, hosted a meeting in 1796",,,,,
,wwell1,,Wells,William,,William Wells,William Welles,1770,1812,,,m,review;miami,Interpreter and agent for Indian affairs at Fort Wayne. Son in law of Little Turtle. US Indian Agent to the Miami.,,https://en.wikipedia.org/wiki/William_Wells_(soldier),,,
,cwest1,,West,Charles,,Charles West,,,,,,m,friends;pymind,"Charles West was a member of Northern District Monthly Meeting and died in Philadlephia in 1795 at the age of 71. Member of PYM Indian Committee, 1793-4.",,,,,
,twest1,,West,Thomas,,Thomas West,Baron De La Warr,1577,1618,engl,,m,review,"3rd Baron De La Warr. English-American politician, for whom the bay, the river, and a Native American people and US state were named.",,"https://en.wikipedia.org/wiki/Thomas_West,_3rd_Baron_De_La_Warr",,,
,wwest1,,Weston,William,,William Weston,,1763,1833,,,m,review,"Civil engineer who worked in England and the United States of America. Worked as engineer to the Schuylkill and Susquehanna Navigation Company in Pennsylvania. Trained Benjamin Wright, chief engineer of the Erie Canal.",,https://en.wikipedia.org/wiki/William_Weston_(engineer),,,
,tweth1,,Wetherald,Thomas,,Thomas Wetherald,,1791,1832,,,m,friends;hicks;meetalex,"Sarah Emlen remarked in 1825 that he had delivered controversal sermons, similar to those of Eleazar Haviland. Born in Yorkshire, Thomas Wetherald was a Quaker minister who came to New Jersey in 1819 and then moved to Alexandria Monthly Meeting and to Moorestown before settling in York, Pennsylvania in 1829. Hicksite.",,DQB,,,
,jwhee1,,Wheelbarrow,Jack,,Gay-on-wek,,,,,,m,Cayuga,Cayuga Chief (1837),,1838 treaty,,,
,awhip1,http://id.loc.gov/authorities/names/n2002027175,Whipple,Abraham,,Captain Abraham Whipple,,1733,1819,provi,ohio,m,review,"American revolutionary commander in the Continental Navy and later one of the founders of Marietta, Ohio. Sank the first British ship of the American Revolution, and was the first to sail an ocean-going ship downriver from Ohio to the Caribbean, which opened trade with the Northwest Territory. Commanding officer at Fort Wayne (1804), friend to Gerard Hopkins.",,https://en.wikipedia.org/wiki/Abraham_Whipple,,,
,hwhip1,,Whippo,Hannah,,Hannah Whippo,,1771,,,,f,friends;nymindian,"Appointed to NYYM Indian Committee in 1811. The birth of Hannah Whippo, wife of James, is recorded at Scipio as 1771. She is probably the same Hannah Whippo, nee Wood, who is disowned for marriage out-of-unity in 1788; James becomes a member of the Society of Friends at Farmington in 1806. ",,,,,
,jwhit1,,Whitall,Joseph,,Joseph Whitall,,,,,,m,friends;pymindian,Member of Philadelphia Yearly Meeting's Indian Committee (1801). Joseph was received at Philadelphia from Haddonfield in 1772.,,,,,
,bwhit1,http://id.loc.gov/authorities/names/n85150570,White,Benjamin,,Benjamin White,,1755,1841,,,m,friends;meetshrew,"Born in 1755, son of George and Ann Lippincott White. Acknowledged marrying contrary to discipline in 1781. Married Sarah Decou at Springfield in 1809. Died in 1841. Subscriber to Shrewsbury MM, 1805",,,,,
,jwhit4,,White,Joseph,,Joseph White,,,,,,m,friends;meetshrew,"Subscriber to Shrewsbury MM, 1805. Probably either the son of Levi and Ann White, born in 1753, or the son of Brittain and Dinah White, born in 1753.",,,,,
,jwhit2,,White,Hugh,,Judge White,,1733,1812,,white,m,usag,"At one time a quartermaster for the rebels in the Revolutionary War, but most famous for being the first settler of the Whitestown area in Oneida Country, where he arrived around 1784. In 1788, the state legislature officially recognized the town. Judge White was intimately involved in the affairs of his settlement, particularly its friendly relations with the neighboring Oneida. ",,"Travels in New England and New York (Dwight);
http://www.onlinebiographies.info/ny/onei/white-h.htm
",,,
,gwhit1,,White,George,,Juneah-dah-glence,George White,,,,,m,seneca;sxntns,"George White is a Chief of Six Nations in 1837, with White Seneca as his agent, signed 1838 treaty..",,1838 treaty,,,
,mwhit1,,White,Matinus,,Matinus White,,,,,,m,oneida,Oneida Chief (1821),,,,,
,rwhit1,,White,Robert,,Robert White,,,,,,m,friends;meetshrew,"Born in 1753, the son of Robert and Esther White. Married Hester Crawford at Shrewsbury in 1780. Acknowledged a marriage out-of-society in 1807. Died in 1831. Subscriber to Shrewsbury MM, 1805",,,,,
,swhit1,,White,Samuel,,Samuel White,,,,,,m,review,Delivered letter from Jacob Lindley to David Zeisberger (1793).,,,,,
,swhit2,,White,Seneca,,Tu-y-a-go,Nis-ha-nea-nent;Senaca White,,,,,m,seneca;sxntns,Chief of Six Nations (1837),,"1826 treaty, 1838 treaty",,,
,whit1,,White,,,White,,,,,,u,review,"Resided near Tioga river, dined with Isaac Coates.",,,,,
,dwhit1,,White,David,,Yoh-dih-doh,,,,,,m,seneca;sxntns,Chief of Six Nations (1837),,1838 treaty,,,
,gwhit2,,White,George,Allin,George Alin White,,1775,1854,,,m,friends;meetshrew,"Born in 1775. George A. White, son of Britain and Elizabeth, married Elizabeth Corlies in 1805. Subscriber to Shrewsbury MM, 1805. Died in 1854 at the age of 78; buried at Shrewsbury.",,,,,
,wloon1,,White Loon,,,Wawpawwawqua,White Loon,,,,,m,eel;miami,"Miami leader during Tecumseh's War and the War of 1812. Led warriors at the Battle of Tippecanoe. Eel River Indian chief of the village at Dennis's Station, on the Wabash (1808).",,https://en.wikipedia.org/wiki/White_Loon,,,
,jwhit3,,Whiteall,James,,James Whiteall Jr.,,,,,,m,friends;salemq;pym,"James Whiteall, son of James, married Mary Ogden at Philadelphia Meeting in 1752. He was granted a certificate to Pilesgrove in 1799. Representative from Salem Quaker to PYM in 1792",,,,,
,whitec1,,Whitecar,,,Whitecar,,,,,,m,review,"A family descended from Friends. In 1794, they lived two miles from Canandaigua.",,,,,
,cwick1,,Wickham,,,Captain Wickham,,,,,,m,brit,"British commander, commanding officer at Oswego garrison (1793)",,,,,
,jwiga1,,Wigam,John,,John Wigam,,,,,,m,friends;bymindian;lym;aberm,"Minister from Britain, visited BYM Indian Committee in 1795 with certificates from Aberdeen Monthly Meeting and London Yearly Meeting",,,,,
,jwigh1,,Wigham,John,,John Wigham,,,,,,m,friends;nym,"From Europe, visited NYYM in 1796",,,,,
,cwilb1,,Wilbank,,,Captain Wilbank,Wilbanks,,,,,m,review,Came with Cherokee Indians to council at Detroit in 1793. ,,,,,
,twilb1,,Wilber,Thomas,,Thomas Wilbor,Thomas Wilbor;Thomas Wilbur,1764,1832,,,m,friends;nymindian;eastmeet,"Thomas Wilber, son of Jonathan and Sarah, died at Saratoga in 1832, one day shy of 68 years. He was probably the same Thomas Wilber who was received on request at Eastoni in 1792. Member of NYYM Indian Committee, 1799.",Birth date is approximate,,,,
,awilb1,,Wilbor,Abigail,,Abigail Wilbor,Abigail Wilber;Abigail Wilbur,1769,1852,,,f,friends;eastmeet,"Wife of Thomas Wilbor, resided near Easton. Born in 1769 and died in 1852. Probably the Abigail Wilber, nee Legget, married out of unity in 1789 and acknowledged in 1792.",,,,,
,jwilb1,,Wilbor,Joseph,,Joseph Wilbor,Joseph Wilber;Joseph Wilbur,1758,1840,,,m,friends;eastmeet,"Probably the same Joseph Wilber who came to Easton from Nine Partners in 1798 and after the death of his wife, Mary, married Jerusha Peckham at Stanford in 1806. Resided near Easton in 1825. Died in 1840 at the age of 82.",Birth date is approximate,,,,
,bwilb1,,Wilbur,Browning,,Browning Wilbor,Browning Wilbor;Brownell Wilbur,,,,,m,friends;nymindian;meetnp,Brownell Wilbur became a member of the Society of Friends at Nine Partners in 1790. Member of NYYM Indian Committee,,,,,
,wildc1,,Wild Cat,,,Coacoochee,Wild Cat;Cowacoochee,1807,1857,,,m,seminole,Leading Seminole chieftain during the later stages of the Second Seminole War.,Birth date is approximate,https://en.wikipedia.org/wiki/Wild_Cat_(Seminole),,,
,pwile1,,Wiley,Penrose,,Penrose Wiley,Penrose Weily,,,,,m,review,"Lived near Maiden Creek, hosted Joshua Sharpless in 1797.",,,,,
,cwilk1,,Wilkes,Charles,,Charles Wilkes,,1764,1833,,,m,review,"Wilkes came to America from his native London about 1782 and two years later was one of the men who organized the Bank of New York. He was the first treasurer of The New-York Historical Society, serving from 1805-18. Friend of Thomas Eddy.",,http://www.robertballhughes.com/Home/sculpture-gallery/portrait-busts/bust-of-charles-wilkes,,,
,gwilk1,,Wilkins,John,,General John Wilkins,"John Wilkins, Jr.;Doctor Wilkins",1761,1816,penns,pitts,m,usag,"United States Army officer who served as Quartermaster General of the United States Army (1796-1802). Earned the nickname ""Doctor"" from his service in the American Revolution. After leaving the Army, served as President of the Pittsburgh branch of the Bank of Pennsylvania. Quarter Master General in Fort Franklin, 1798.",,"https://en.wikipedia.org/wiki/John_Wilkins,_Jr.",,,
,dwilk1,,Wilkinson,Joseph,,Dr. Wilkinson,,,,,,m,review,"Moved to Detroit from southern Maryland. Founding citizen, served as Trustee, Coroner, and Customs Collector. Visited by Gerard Hopkins in 1804",,"The History of Detroit and Michigan: Or, the Metropolis Illustrated, by Silas Farmer (1884)",,,
,gwilk2,http://id.loc.gov/authorities/names/n50018037,Wilkinson,James,,General Wilkinson,General Wilkenson,1757,1825,maryl,mexico,m,usag,"American soldier and statesment, associated with several scandals and controversies. Senior Officer of the Army (1796-1798, 1800-1812); 1st Governor of Louisiana Territory (1805-1807); US Envoy to Mexico (1816-1825). After his death, he was discovered to have been a paid agent of the Spanish Crown. Senior officer of the US Army, lived in Pittsburgh, assisted I. Coates, J. Sharpless, and J. Pierce with their visit to Cornplanter's village in 1798.",,https://en.wikipedia.org/wiki/James_Wilkinson,,66,
,jwilk1,http://id.loc.gov/authorities/names/n80107144,Wilkinson,Jemina,,Jemima Wilkinson,Jemima Wilkinson;Gimima Wilkinson,1752,1819,rhode,,f,review,"Religious leader. b. R.I. Quaker family. Est. Jerusalem, a Messianic colony in Yates Co., N.Y. (1789); well known throughout New England and Pa. for her views regarding Public Universal Friends. Called self the ""Publick Universal Friend"" and identified as neither female nor male.",,Drinker; https://en.wikipedia.org/wiki/Jemima_Wilkinson,,,
,bwill1,,Will,Benjamin,,Benjamin Will,,,,,,m,friends,"Friend in Upper Canada, visited by Isaac Coates in 1799.",,,,,
,ewill4,http://id.loc.gov/authorities/names/n83181805,Willard,Emma,Hart,Emma Hart Willard,,1787,1870,connt,troy,f,review,"American women's rights activist who dedicated her life to education. Founded the first school for women's higher education, the Troy Female Seminary in Troy, NY. Travelled across the US and abroad to promote education. Wrote several textbooks in her lifetime, including books on history and geography. Author of ""American Republic.""",,https://en.wikipedia.org/wiki/Emma_Willard,,,
,cwill2,,Willetts,Charles,,Charles Willetts,Charles Willits,,,,,m,friends,"Friend from Long Island, went to reside among Oneidas in 1810 as a teacher. Probably the Charles Willets, son of Thomas, who married Ester Powell at Westbury in 1789. Died at Jericho in 1828 at the age of 63.",,Hazard,,,
,awill2,,Williams,Abraham,,Abraham Williams,,,,,,m,wyandot,"Witness at the Treaty of Greenville, 1795. Possibly the son of a white trader at Sandusky, Isaac Williams, and a Wyandot woman.",,http://www.greentownpreservation.org/webpage_files/Page407.htm,Brother of iwill2,,
,bwill2,,Williams,Benjamin,,Benjamin Williams,,,,,,m,seneca,"Indian Chief, signed letter to PYM in 1838. Probably the same Benjamin WIlliams, Seneca, to whom Chainbreaker dictated his life story in the 1840s.",,"Removable Type: Histories of the Book in Indian Country, 1663-1880, by Phillip H. Round (2010)",,,
